20,120,
120,320,
320,320,
320,520,
120,520,
120,720,
120,720,
20,520,
220,720,
320,620,
320,620,
320,620,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,520,
220,720,
320,520,
220,320,
320,520,
220,720,
220,720,
220,720,
220,620,
220,620,
420,520,
220,720,
220,720,
220,720,
320,520,
320,520,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
20,720,
220,620,
20,620,
120,620,
320,620,
220,620,
20,620,
120,620,
320,620,
220,620,
20,620,
20,620,
20,620,
20,620,
20,620,
20,520,
20,720,
20,720,
220,720,
20,720,
220,720,
20,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,520,
120,720,
120,720,
120,520,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
20,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,620,
220,720,
220,720,
220,720,
220,720,
220,720,
220,520,
220,720,
220,720,
220,720,
420,520,
220,520,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,620,
220,720,
220,720,
220,720,
220,720,
220,720,
220,620,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
220,720,
20,620,
220,720,
220,720,
220,720,
220,720,
420,520,
420,520,
220,720,
420,520,
520,420,
420,520,
220,720,
320,520,
220,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
120,720,
20,720,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
420,520,
220,720,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
320,520,
220,720,
320,520,
220,520,
420,520,
220,320,
420,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
320,620,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
420,520,
220,720,
420,520,
520,320,
320,520,
220,720,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,620,
420,420,
420,520,
220,320,
420,520,
220,720,
420,520,
220,520,
420,520,
220,720,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
420,520,
220,720,
420,520,
220,420,
420,520,
220,720,
120,520,
120,720,
320,520,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
620,320,
420,520,
220,720,
420,520,
220,720,
320,520,
320,520,
220,720,
420,520,
220,720,
420,520,
520,320,
320,520,
220,720,
420,520,
220,720,
420,520,
220,620,
420,420,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,620,
420,420,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
320,520,
220,720,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
220,620,
420,420,
220,520,
220,620,
120,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
20,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
220,620,
420,420,
220,520,
420,520,
220,720,
420,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
620,320,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,420,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
220,720,
220,720,
220,720,
420,520,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
120,520,
120,720,
320,520,
220,620,
420,420,
220,520,
420,520,
420,520,
220,720,
220,720,
420,520,
220,720,
420,520,
620,320,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
320,520,
220,720,
420,520,
220,720,
420,520,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,320,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
320,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,520,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,520,
420,520,
220,620,
420,420,
220,520,
420,520,
220,720,
420,520,
220,520,
420,520,
220,420,
420,520,
220,520,
420,520,
220,520,
420,420,
220,520,
420,520,
220,520,
420,520,
220,720,
420,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
220,720,
420,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
220,720,
420,520,
420,520,
220,420,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
220,420,
420,520,
220,720,
420,520,
420,520,
220,720,
420,520,
220,620,
120,720,
320,520,
220,720,
220,720,
420,520,
220,720,
420,520,
220,720,
420,520,
420,520,
520,420,
320,520,
220,720,
20,520,
220,720,
420,520,
220,720,
420,520,
220,520,
420,520,
220,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
220,720,
420,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
220,520,
420,520,
420,520,
220,720,
20,520,
220,520,
