1,0.0311355,0.00318871,0.0081454,0.0225565
2,0.0209294,0.00410662,0.0163179,0.0178224
3,0.072233,0.0181424,0.0165514,0.0205361
4,0.0484992,0.0183643,0.015071,0.0164819
5,0.0549551,0.0230898,0.0144904,0.0187724
6,0.0505143,0.016001,0.0127671,0.0173406
7,0.0460028,0.0151537,0.0146602,0.0153288
9,0.0605729,0.0144016,0.0188785,0.015634
10,0.0513329,0.0134449,0.0182911,0.0140243
11,0.0535289,0.0141,0.0177836,0.015494
12,0.0534453,0.0137305,0.0177804,0.0154759
13,0.0534393,0.0137293,0.0176806,0.0154718
14,0.0522006,0.0109991,0.016331,0.0176274
15,0.0497188,0.0107789,0.0147263,0.0164973
17,0.0641973,0.0103161,0.0143365,0.01778
18,0.0575885,0.0101255,0.0138336,0.0166676
19,0.0583808,0.0100622,0.0129031,0.0191901
20,0.0583731,0.0100621,0.0129017,0.019188
21,0.0557218,0.00863867,0.0142222,0.0196988
22,0.0533285,0.00850133,0.0237721,0.0197433
23,0.0510903,0.0083095,0.023713,0.0193363
25,0.0498564,0.00810723,0.0228646,0.0183293
26,0.0460993,0.00807388,0.0215628,0.019508
27,0.044378,0.0073133,0.0195256,0.0188528
28,0.0425408,0.00725784,0.018475,0.0180613
29,0.0412146,0.00710949,0.0181269,0.0182448
30,0.0382741,0.0115486,0.0176797,0.0173707
31,0.0376076,0.0116767,0.0174642,0.0176499
33,0.0374229,0.0115426,0.0174163,0.0174419
34,0.0363971,0.0108744,0.0164939,0.0184942
35,0.035307,0.0109153,0.0158343,0.0179391
36,0.0344533,0.0107221,0.0154184,0.0184751
37,0.0323467,0.0106755,0.0151081,0.0177871
38,0.0318159,0.0107758,0.0145573,0.0186557
39,0.0317864,0.0107425,0.0145569,0.0186211
40,0.0309363,0.0100079,0.0144071,0.0182569
42,0.0301319,0.00996165,0.0154275,0.0176794
43,0.0294665,0.00976188,0.0154068,0.0171787
44,0.0286879,0.00968541,0.0151872,0.017145
45,0.0283519,0.00974894,0.0151013,0.0169058
46,0.0282635,0.00971865,0.0144148,0.0168357
47,0.0281867,0.00971879,0.0144117,0.0168093
48,0.0277017,0.00932551,0.014016,0.0175395
50,0.0271448,0.0105945,0.0136868,0.0170199
51,0.0265922,0.0104819,0.0137781,0.0163397
52,0.0254898,0.0106689,0.0136013,0.0161691
53,0.0254458,0.0114327,0.0132653,0.0163199
54,0.0249095,0.0108263,0.0134375,0.016344
55,0.0242895,0.0107965,0.0168542,0.0158294
56,0.0239851,0.0106404,0.0171386,0.015663
58,0.0230843,0.0106525,0.0170395,0.0153579
59,0.0229296,0.0107113,0.0170943,0.0153123
60,0.0227935,0.010713,0.0168352,0.0152846
61,0.0223568,0.0102788,0.0164703,0.0160547
62,0.0220205,0.0112175,0.0159722,0.0156771
63,0.0217433,0.0111113,0.0158735,0.0155015
64,0.0209422,0.0118222,0.0157626,0.0150583
66,0.0208379,0.0119433,0.0157071,0.0150672
67,0.0206411,0.012137,0.0156895,0.0151754
68,0.0202907,0.0116521,0.0160255,0.0151343
69,0.0199539,0.0115473,0.0159219,0.0148791
70,0.0196986,0.0114619,0.0159923,0.0147225
71,0.0191245,0.0114504,0.0158657,0.0145462
72,0.0190876,0.0115772,0.015842,0.0144633
74,0.0192806,0.0116325,0.0152848,0.014332
75,0.0192367,0.0112599,0.0150324,0.0142523
76,0.0189815,0.0111847,0.0147314,0.0140523
77,0.0221584,0.0110734,0.0146489,0.013911
78,0.0224007,0.0111016,0.0146215,0.0138356
79,0.0226943,0.0111021,0.0145727,0.0136944
80,0.0224994,0.0110299,0.0144953,0.0136516
81,0.0222858,0.0105455,0.0142257,0.0134698
83,0.0219536,0.0112587,0.0144346,0.0133643
84,0.0217372,0.0112044,0.0143561,0.0131899
85,0.0213921,0.0116298,0.0142916,0.0130219
86,0.0213921,0.0116298,0.0142916,0.0130219
87,0.0215978,0.0117793,0.0141287,0.01321
88,0.0213623,0.0112913,0.0144356,0.0130931
89,0.0211755,0.0112191,0.0165545,0.012994
91,0.0211294,0.0111608,0.0165267,0.0126455
92,0.0217644,0.0111445,0.0165263,0.0125657
93,0.0218829,0.0111726,0.0164466,0.0124603
94,0.0217354,0.0116269,0.0161968,0.0125172
95,0.0215265,0.0113091,0.0157622,0.0124102
96,0.0211656,0.0112344,0.0157298,0.0123579
97,0.0212903,0.0111748,0.0156394,0.0119215
99,0.0209214,0.0111644,0.0156261,0.0118511
100,0.0208813,0.011189,0.0155739,0.0117952
101,0.0207603,0.0109063,0.0151694,0.0118144
102,0.0205649,0.0108659,0.0149355,0.011722
103,0.0203109,0.0108018,0.0148901,0.0115865
104,0.0202346,0.0107431,0.0148151,0.0111555
105,0.0198421,0.0108115,0.0147771,0.0110919
107,0.0198206,0.0107929,0.0147661,0.01109
108,0.0197037,0.0104889,0.0144211,0.0110763
109,0.0196814,0.0104823,0.0144064,0.0110482
110,0.0197035,0.010454,0.0142341,0.010974
111,0.0194572,0.010422,0.0142171,0.0108573
112,0.0194294,0.0104104,0.0141593,0.0107069
113,0.0190751,0.0104623,0.0141207,0.0106261
114,0.0192575,0.010219,0.0139129,0.0106409
116,0.0191015,0.0101795,0.0143219,0.0105356
117,0.0190104,0.0101202,0.0143875,0.0115296
118,0.0191622,0.0100597,0.014351,0.0114248
119,0.0192816,0.0101215,0.0142901,0.0113342
120,0.0191745,0.00989072,0.0141001,0.0114042
121,0.0191435,0.00987421,0.0140872,0.0113668
122,0.0190448,0.00985688,0.0139296,0.0112871
124,0.0188702,0.00981114,0.0138817,0.0112
125,0.0190931,0.00975642,0.0138153,0.0110546
126,0.0187623,0.00971116,0.0137679,0.0109543
127,0.0187064,0.00970758,0.01362,0.0110564
128,0.0186046,0.00949978,0.0135554,0.011009
129,0.0184802,0.00946948,0.0142954,0.0109003
130,0.018332,0.0094221,0.0147094,0.0108105
132,0.0182824,0.00954511,0.0146497,0.0107097
133,0.0179971,0.00961313,0.0145767,0.0106768
134,0.018196,0.00966585,0.0143204,0.0107669
135,0.0182737,0.00948137,0.014178,0.0107243
136,0.0183903,0.00945519,0.0140161,0.0106113
137,0.0183661,0.00982969,0.0139937,0.010528
138,0.0184936,0.0105308,0.0139469,0.010424
140,0.0186748,0.0107427,0.0138934,0.0103621
141,0.0185846,0.0105189,0.0142467,0.0105816
142,0.018478,0.0104819,0.0145666,0.0105921
143,0.0183587,0.0110809,0.0155083,0.0105141
144,0.0184132,0.0110194,0.0154846,0.0104152
145,0.0182218,0.0110071,0.0154816,0.0104122
146,0.0181689,0.0116939,0.0154412,0.0104978
148,0.018101,0.0114626,0.0152865,0.0105704
149,0.0179865,0.0114145,0.0151241,0.0104833
150,0.0178507,0.0112399,0.0150829,0.0104114
151,0.0178163,0.0112242,0.0150355,0.0103662
152,0.0178916,0.0112037,0.0150186,0.0103457
153,0.017839,0.0112612,0.0148832,0.0103638
154,0.0177649,0.0110502,0.0147367,0.01075
155,0.0176198,0.0109916,0.0146027,0.0106505
157,0.0175156,0.0109078,0.0145669,0.0106069
158,0.0175072,0.0109045,0.014559,0.0105952
