3200000
0,0.0,0.0,1.0,0.0196592398427,0.0,0.980340760157,0.0,0.0,1.0,748,763,748
1,0.0,0.0,1.0,0.0209497206704,0.0,0.97905027933,0.0,0.0,1.0,701,716,701
2,0.0,0.0,1.0,0.0250347705146,0.0,0.974965229485,0.0014245014245,0.0,0.998575498575,701,719,702
3,0.0,0.0,1.0,0.0262430939227,0.0,0.973756906077,0.0,0.0,1.0,705,724,705
4,0.0,0.0,1.0,0.0236220472441,0.0,0.976377952756,0.00134228187919,0.0,0.998657718121,744,762,745
6400000
0,0.0,0.0,1.0,0.0164609053498,0.0,0.98353909465,0.0,0.0,1.0,478,486,478
1,0.0,0.0,1.0,0.0202702702703,0.0,0.97972972973,0.0,0.0,1.0,435,444,435
2,0.0,0.0,1.0,0.0203619909502,0.0,0.97963800905,0.0,0.0,1.0,433,442,433
3,0.0,0.0,1.0,0.022271714922,0.0,0.977728285078,0.0,0.0,1.0,439,449,439
4,0.0,0.0,1.0,0.0242825607064,0.0,0.975717439294,0.0,0.0,1.0,442,453,442
9600000
0,0.0,0.0,1.0,0.0131926121372,0.0,0.986807387863,0.0,0.0,1.0,374,379,374
1,0.0,0.0,1.0,0.0148367952522,0.0,0.985163204748,0.0,0.0,1.0,332,337,332
2,0.0,0.0,1.0,0.0171428571429,0.0,0.982857142857,0.0,0.0,1.0,344,350,344
3,0.0,0.0,1.0,0.0115273775216,0.0,0.988472622478,0.0,0.0,1.0,343,347,343
4,0.0,0.0,1.0,0.0169491525424,0.0,0.983050847458,0.0,0.0,1.0,348,354,348
12800000
0,0.0,0.0,1.0,0.00931677018634,0.0,0.990683229814,0.0,0.0,1.0,319,322,319
1,0.0,0.0,1.0,0.0108303249097,0.0,0.98916967509,0.0,0.0,1.0,274,277,274
2,0.0,0.0,1.0,0.00996677740864,0.0,0.990033222591,0.0,0.0,1.0,298,301,298
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,288,288,288
4,0.0,0.0,1.0,0.00996677740864,0.0,0.990033222591,0.0,0.0,1.0,298,301,298
16000000
0,0.0,0.0,1.0,0.00367647058824,0.0,0.996323529412,0.0,0.0,1.0,271,272,271
1,0.0,0.0,1.0,0.00414937759336,0.0,0.995850622407,0.0,0.0,1.0,240,241,240
2,0.0,0.0,1.0,0.00740740740741,0.0,0.992592592593,0.0,0.0,1.0,268,270,268
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,254,254,254
4,0.0,0.0,1.0,0.00392156862745,0.0,0.996078431373,0.0,0.0,1.0,254,255,254
19200000
0,0.0,0.0,1.0,0.00429184549356,0.0,0.995708154506,0.0,0.0,1.0,232,233,232
1,0.0,0.0,1.0,0.00454545454545,0.0,0.995454545455,0.0,0.0,1.0,219,220,219
2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,234,234,234
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,225,225,225
4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,229,229,229
22400000
0,0.0,0.0,1.0,0.00492610837438,0.0,0.995073891626,0.0,0.0,1.0,202,203,202
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,197,197,197
2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,208,208,208
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,205,205,205
4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,198,198,198
25600000
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,187,187,187
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,171,171,171
2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,186,186,186
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,178,178,178
4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,177,177,177
28800000
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,168,168,168
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,157,157,157
2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,158,158,158
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,160,160,160
4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,157,157,157
32000000
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,150,150,150
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,142,142,142
2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,143,143,143
3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,146,146,146
4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,143,143,143
