line,16803,total,0.134075,total0,0.707198,false,0.0350551,over,0.134075,false0,0.184904,over0,0.707198,overaggr,0.128892,overcuckoo,0.00518216,over_uai,0,over_uai,0,over_ai,0.108283,over_ai,0.177969,countIP,4.00637e+07,countIP0,6.03106e+07,keysum,3.53272e+07,pktSum,1.70443e+08,aggrSum,4.55341e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,14,time,0,runTime,1
line,33336,total,0.126284,total0,0.72809,false,0.0332122,over,0.126284,false0,0.191485,over0,0.72809,overaggr,0.12131,overcuckoo,0.00497408,over_uai,0,over_uai,0,over_ai,0.108834,over_ai,0.152331,countIP,8.10594e+07,countIP0,1.24372e+08,keysum,7.19706e+07,pktSum,3.45628e+08,aggrSum,8.73077e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,14,time,0,runTime,2.00001
line,49966,total,0.132797,total0,0.801242,false,0.0338547,over,0.132797,false0,0.204265,over0,0.801242,overaggr,0.126518,overcuckoo,0.00627933,over_uai,0,over_uai,0,over_ai,0.11303,over_ai,0.162726,countIP,1.1992e+08,countIP0,1.90683e+08,keysum,1.05862e+08,pktSum,5.21113e+08,aggrSum,1.33934e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,14,time,0,runTime,3.00004
line,66554,total,0.135145,total0,0.778983,false,0.0350995,over,0.135145,false0,0.202315,over0,0.778983,overaggr,0.129295,overcuckoo,0.00585003,over_uai,0,over_uai,0,over_ai,0.106795,over_ai,0.178859,countIP,1.61744e+08,countIP0,2.53483e+08,keysum,1.42487e+08,pktSum,6.91115e+08,aggrSum,1.8423e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,14,time,0,runTime,4.00004
line,82956,total,0.146106,total0,0.769807,false,0.0378715,over,0.146106,false0,0.199539,over0,0.769807,overaggr,0.140105,overcuckoo,0.00600028,over_uai,0,over_uai,0,over_ai,0.109105,over_ai,0.203117,countIP,2.02197e+08,countIP0,3.12231e+08,keysum,1.76421e+08,pktSum,8.5704e+08,aggrSum,2.47175e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,9,finger,14,time,0,runTime,5.00004
line,99391,total,0.14376,total0,0.769703,false,0.0371428,over,0.14376,false0,0.198866,over0,0.769703,overaggr,0.137726,overcuckoo,0.00603379,over_uai,0.101629,over_uai,0.228583,over_ai,0.109882,over_ai,0.194732,countIP,2.40578e+08,countIP0,3.72238e+08,keysum,2.10339e+08,pktSum,1.02445e+09,aggrSum,2.89692e+07,blackkey_num,0,feedback,149,feedsumportion,0.963974,finger0,9,finger,14,time,6,runTime,6.00004
line,115934,total,0.14175,total0,0.763987,false,0.036816,over,0.14175,false0,0.198427,over0,0.763987,overaggr,0.135769,overcuckoo,0.00598101,over_uai,0.101629,over_uai,0.228583,over_ai,0.109681,over_ai,0.189956,countIP,2.8044e+08,countIP0,4.33276e+08,keysum,2.45623e+08,pktSum,1.19133e+09,aggrSum,3.33479e+07,blackkey_num,0,feedback,149,feedsumportion,0.963974,finger0,9,finger,14,time,6,runTime,7.00004
line,131939,total,0.134781,total0,0.732661,false,0.0359408,over,0.134781,false0,0.195371,over0,0.732661,overaggr,0.129024,overcuckoo,0.00575776,over_uai,0.101629,over_uai,0.228583,over_ai,0.104606,over_ai,0.181368,countIP,3.27104e+08,countIP0,4.99444e+08,keysum,2.88253e+08,pktSum,1.36923e+09,aggrSum,3.71915e+07,blackkey_num,0,feedback,149,feedsumportion,0.963974,finger0,9,finger,14,time,6,runTime,8.00005
line,147694,total,0.129723,total0,0.711299,false,0.0355378,over,0.129723,false0,0.194862,over0,0.711299,overaggr,0.12398,overcuckoo,0.00574275,over_uai,0.101629,over_uai,0.228583,over_ai,0.101305,over_ai,0.173773,countIP,3.75362e+08,countIP0,5.68597e+08,keysum,3.32261e+08,pktSum,1.5451e+09,aggrSum,4.11947e+07,blackkey_num,0,feedback,149,feedsumportion,0.963974,finger0,9,finger,14,time,6,runTime,9.00005
line,163909,total,0.127578,total0,0.703475,false,0.035157,over,0.127578,false0,0.193858,over0,0.703475,overaggr,0.121892,overcuckoo,0.00568628,over_uai,0.101629,over_uai,0.228583,over_ai,0.0994283,over_ai,0.172314,countIP,4.18034e+08,countIP0,6.3154e+08,keysum,3.70736e+08,pktSum,1.71607e+09,aggrSum,4.51898e+07,blackkey_num,0,feedback,149,feedsumportion,0.963974,finger0,9,finger,14,time,6,runTime,10.0001
line,180325,total,0.128076,total0,0.704584,false,0.0353318,over,0.128076,false0,0.194371,over0,0.704584,overaggr,0.122328,overcuckoo,0.00574791,over_uai,0.076262,over_uai,0.213852,over_ai,0.100227,over_ai,0.172464,countIP,4.59418e+08,countIP0,6.94205e+08,keysum,4.07258e+08,pktSum,1.88354e+09,aggrSum,4.9819e+07,blackkey_num,0,feedback,145,feedsumportion,0.961364,finger0,9,finger,14,time,5,runTime,11.0001
line,196774,total,0.128201,total0,0.696517,false,0.035591,over,0.128201,false0,0.193366,over0,0.696517,overaggr,0.122333,overcuckoo,0.00586845,over_uai,0.076262,over_uai,0.213852,over_ai,0.0995336,over_ai,0.17387,countIP,5.0268e+08,countIP0,7.55898e+08,keysum,4.45559e+08,pktSum,2.05049e+09,aggrSum,5.45065e+07,blackkey_num,0,feedback,145,feedsumportion,0.961364,finger0,9,finger,14,time,5,runTime,12.0001
