line,10000,total,0.010694,total0,0.0479236,false,0.0281506,over,0.010694,false0,0.126153,over0,0.0479236,overaggr,0.0099661,overcuckoo,0.000727929,over_ai,0.0311404,over_ai,0.00323779,over_ai,0.00809141,over_ai,0.0235969,over_ai,0.0311404,over_ai,0.00323779,over_ai,0.00809141,over_ai,0.0235969,countIP,2.47788e+08,countIP0,2.56916e+08,keysum,2.45166e+08,pktSum,3.38302e+08,aggrSum,2.44335e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,20000,total,0.0140617,total0,0.0467444,false,0.0394077,over,0.0140617,false0,0.131,over0,0.0467444,overaggr,0.0134917,overcuckoo,0.000570042,over_ai,0.0211557,over_ai,0.00413791,over_ai,0.0162887,over_ai,0.0177761,over_ai,0.0211557,over_ai,0.00413791,over_ai,0.0162887,over_ai,0.0177761,countIP,4.02455e+08,countIP0,4.15426e+08,keysum,3.96875e+08,pktSum,5.3849e+08,aggrSum,5.35451e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,30000,total,0.0273669,total0,0.0565731,false,0.0589919,over,0.0273669,false0,0.121949,over0,0.0565731,overaggr,0.0250236,overcuckoo,0.00234329,over_ai,0.0718575,over_ai,0.0180222,over_ai,0.0165034,over_ai,0.0205561,over_ai,0.0718575,over_ai,0.0180222,over_ai,0.0165034,over_ai,0.0205561,countIP,5.14791e+08,countIP0,5.29425e+08,keysum,5.01078e+08,pktSum,7.33532e+08,aggrSum,1.25388e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,40000,total,0.0239003,total0,0.0499444,false,0.0492625,over,0.0239003,false0,0.102944,over0,0.0499444,overaggr,0.0220071,overcuckoo,0.00189326,over_ai,0.049002,over_ai,0.0182726,over_ai,0.0150455,over_ai,0.0164426,over_ai,0.049002,over_ai,0.0182726,over_ai,0.0150455,over_ai,0.0164426,countIP,6.60776e+08,countIP0,6.77583e+08,keysum,6.45351e+08,pktSum,9.58452e+08,aggrSum,1.42023e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,50000,total,0.0263699,total0,0.0517474,false,0.0482528,over,0.0263699,false0,0.0946897,over0,0.0517474,overaggr,0.023994,overcuckoo,0.00237588,over_ai,0.0549008,over_ai,0.0230719,over_ai,0.0144716,over_ai,0.0180251,over_ai,0.0549008,over_ai,0.0230719,over_ai,0.0144716,over_ai,0.0180251,countIP,7.57924e+08,countIP0,7.76664e+08,keysum,7.38451e+08,pktSum,1.14201e+09,aggrSum,1.77184e+07,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,60000,total,0.0205534,total0,0.0500998,false,0.0400997,over,0.0205534,false0,0.0977449,over0,0.0500998,overaggr,0.01858,overcuckoo,0.00197333,over_ai,0.00270108,over_ai,0.00201561,over_ai,0.000693698,over_ai,0.00981007,over_ai,0.0462783,over_ai,0.0159614,over_ai,0.0108275,over_ai,0.0173089,countIP,1.00058e+09,countIP0,1.02955e+09,keysum,9.80428e+08,pktSum,1.48295e+09,aggrSum,1.82164e+07,blackkey_num,2725834,feedback,179,feedsumportion,0.938923,finger0,10,finger,14,time,10691
line,70000,total,0.0178353,total0,0.0481008,false,0.0369032,over,0.0178353,false0,0.0995259,over0,0.0481008,overaggr,0.0161123,overcuckoo,0.00172298,over_ai,0.00254036,over_ai,0.00196247,over_ai,0.00106746,over_ai,0.00594336,over_ai,0.0411734,over_ai,0.0150312,over_ai,0.00885615,over_ai,0.0154084,countIP,1.16551e+09,countIP0,1.20017e+09,keysum,1.14509e+09,pktSum,1.69851e+09,aggrSum,1.84501e+07,blackkey_num,6861343,feedback,179,feedsumportion,0.938923,finger0,10,finger,14,time,10691
line,80000,total,0.018977,total0,0.0516738,false,0.0365202,over,0.018977,false0,0.0994435,over0,0.0516738,overaggr,0.0166193,overcuckoo,0.00235769,over_ai,0.00791427,over_ai,0.00197648,over_ai,0.0104379,over_ai,0.00956276,over_ai,0.0385365,over_ai,0.0143577,over_ai,0.0126456,over_ai,0.0156045,countIP,1.26384e+09,countIP0,1.30439e+09,keysum,1.2403e+09,pktSum,1.8848e+09,aggrSum,2.06129e+07,blackkey_num,12083969,feedback,179,feedsumportion,0.938923,finger0,10,finger,14,time,10691
line,90000,total,0.0172922,total0,0.0488944,false,0.0332084,over,0.0172922,false0,0.0938979,over0,0.0488944,overaggr,0.0151683,overcuckoo,0.0021239,over_ai,0.00663224,over_ai,0.00238429,over_ai,0.0093057,over_ai,0.00733932,over_ai,0.0314567,over_ai,0.0135042,over_ai,0.0119724,over_ai,0.0140257,countIP,1.41494e+09,countIP0,1.4589e+09,keysum,1.39089e+09,pktSum,2.11515e+09,aggrSum,2.10975e+07,blackkey_num,13281301,feedback,179,feedsumportion,0.938923,finger0,10,finger,14,time,10691
line,99124,total,0.0171833,total0,0.0509504,false,0.0314246,over,0.0171833,false0,0.0931775,over0,0.0509504,overaggr,0.0147907,overcuckoo,0.00239257,over_ai,0.00649391,over_ai,0.00500141,over_ai,0.00888706,over_ai,0.0118853,over_ai,0.0292522,over_ai,0.0141774,over_ai,0.0116911,over_ai,0.0154961,countIP,1.50433e+09,countIP0,1.55427e+09,keysum,1.47891e+09,pktSum,2.2876e+09,aggrSum,2.18772e+07,blackkey_num,16433357,feedback,179,feedsumportion,0.938923,finger0,10,finger,14,time,10691
