line,99978,total,0.0172734,total0,0.0515417,false,0.0318012,over,0.0172734,false0,0.0948909,over0,0.0515417,overaggr,0.0148135,overcuckoo,0.00245989,over_ai,0.00653638,over_ai,0.005101,over_ai,0.00939267,over_ai,0.0118982,over_ai,0.0292275,over_ai,0.0142773,over_ai,0.0119333,over_ai,0.0155069,countIP,1516750000,countIP0,1567840000,keysum,1491000000,pktSum,2300860000,aggrSum,22091200,blackkey_num,16299822,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,100000,total,0.0172422,total0,0.0514671,false,0.0317305,over,0.0172422,false0,0.0947141,over0,0.0514671,overaggr,0.0147855,overcuckoo,0.00245664,over_ai,0,over_ai,0,over_ai,0.000234668,over_ai,0.0112436,over_ai,0.0292242,over_ai,0.0142772,over_ai,0.0118789,over_ai,0.0155066,countIP,1519870000,countIP0,1571010000,keysum,1494110000,pktSum,2306000000,aggrSum,22091200,blackkey_num,16299822,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,110000,total,0.0156432,total0,0.0515679,false,0.0290888,over,0.0156432,false0,0.0958912,over0,0.0515679,overaggr,0.0133843,overcuckoo,0.00225891,over_ai,0.00143212,over_ai,0.0017454,over_ai,0.00484292,over_ai,0.00784506,over_ai,0.0273214,over_ai,0.0116611,over_ai,0.0112765,over_ai,0.0147177,countIP,1717140000,countIP0,1777870000,keysum,1690690000,pktSum,2599900000,aggrSum,22628700,blackkey_num,18389323,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,120000,total,0.0147171,total0,0.0511814,false,0.0267178,over,0.0147171,false0,0.0929159,over0,0.0511814,overaggr,0.0125942,overcuckoo,0.00212289,over_ai,0.00165576,over_ai,0.00260803,over_ai,0.00422324,over_ai,0.00544007,over_ai,0.0254912,over_ai,0.0115733,over_ai,0.0104224,over_ai,0.0138639,countIP,1857790000,countIP0,1924550000,keysum,1830850000,pktSum,2839350000,aggrSum,23058100,blackkey_num,22682580,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,130000,total,0.0146395,total0,0.0532342,false,0.0266149,over,0.0146395,false0,0.0967809,over0,0.0532342,overaggr,0.0121087,overcuckoo,0.0025308,over_ai,0.00553421,over_ai,0.00240065,over_ai,0.00546673,over_ai,0.0126303,over_ai,0.0248495,over_ai,0.0110695,over_ai,0.0104286,over_ai,0.0148732,countIP,1961620000,countIP0,2036240000,keysum,1933320000,pktSum,2996740000,aggrSum,23410000,blackkey_num,31684833,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,140000,total,0.0139565,total0,0.0511505,false,0.0254872,over,0.0139565,false0,0.0934106,over0,0.0511505,overaggr,0.0115877,overcuckoo,0.00236876,over_ai,0.00445067,over_ai,0.00423223,over_ai,0.00478151,over_ai,0.0106771,over_ai,0.0220793,over_ai,0.0111591,over_ai,0.0100679,over_ai,0.014174,countIP,2105630000,countIP0,2182870000,keysum,2076650000,pktSum,3213800000,aggrSum,24063600,blackkey_num,32588928,feedback,165,feedsumportion,0.827437,finger0,10,finger,14,time,11493,,,,,,,,
line,150000,total,0.0137033,total0,0.0516319,false,0.0244836,over,0.0137033,false0,0.0922503,over0,0.0516319,overaggr,0.0112562,overcuckoo,0.00244711,over_ai,0.00457119,over_ai,0.005917,over_ai,0.00406335,over_ai,0.0141999,over_ai,0.0213971,over_ai,0.0113743,over_ai,0.0094351,over_ai,0.0150698,countIP,2247150000,countIP0,2331230000,keysum,2216770000,pktSum,3457480000,aggrSum,24952500,blackkey_num,35842792,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
line,150291,total,0.0137021,total0,0.0516438,false,0.0244641,over,0.0137021,false0,0.0922063,over0,0.0516438,overaggr,0.0112552,overcuckoo,0.00244688,over_ai,0.00456965,over_ai,0.00591674,over_ai,0.0040621,over_ai,0.0141952,over_ai,0.0213946,over_ai,0.0113741,over_ai,0.00943413,over_ai,0.0150682,countIP,2247360000,countIP0,2331470000,keysum,2216980000,pktSum,3458690000,aggrSum,24952600,blackkey_num,35842792,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
line,160000,total,0.0133521,total0,0.0534231,false,0.0243011,over,0.0133521,false0,0.0972317,over0,0.0534231,overaggr,0.0110335,overcuckoo,0.00231859,over_ai,0.00439814,over_ai,0.00476817,over_ai,0.00810424,over_ai,0.0128341,over_ai,0.0204927,over_ai,0.0100374,over_ai,0.0105155,over_ai,0.0144974,countIP,2462810000,countIP0,2560190000,keysum,2430360000,pktSum,3765700000,aggrSum,26815300,blackkey_num,37787335,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
line,170000,total,0.01279,total0,0.0542485,false,0.0229273,over,0.01279,false0,0.0972456,over0,0.0542485,overaggr,0.0105744,overcuckoo,0.00221567,over_ai,0.00410974,over_ai,0.00483752,over_ai,0.0071283,over_ai,0.011482,over_ai,0.0196581,over_ai,0.00995485,over_ai,0.00990066,over_ai,0.0138677,countIP,2602010000,countIP0,2708520000,keysum,2569150000,pktSum,4002350000,aggrSum,27167100,blackkey_num,49812753,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
