line,16768,total,0.0401208,total0,0.0461488,false,0.0819957,over,0.0401208,false0,0.0943152,over0,0.0461488,overaggr,0,overcuckoo,0.0401208,countIP,1.18161e+08,countIP0,1.18846e+08,keysum,1.13603e+08,pktSum,1.6919e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,1
line,33288,total,0.0407166,total0,0.0475421,false,0.0800562,over,0.0407166,false0,0.0934764,over0,0.0475421,overaggr,0,overcuckoo,0.0407166,countIP,2.38003e+08,countIP0,2.39563e+08,keysum,2.28691e+08,pktSum,3.45003e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,2.00001
line,49885,total,0.0431713,total0,0.0489148,false,0.0801997,over,0.0431713,false0,0.0908694,over0,0.0489148,overaggr,0,overcuckoo,0.0431713,countIP,3.52592e+08,countIP0,3.54533e+08,keysum,3.38e+08,pktSum,5.19944e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,3.00002
line,66507,total,0.0432603,total0,0.0494253,false,0.0807813,over,0.0432603,false0,0.0922934,over0,0.0494253,overaggr,0,overcuckoo,0.0432603,countIP,4.69287e+08,countIP0,4.7206e+08,keysum,4.49827e+08,pktSum,6.9072e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,4.00002
line,82938,total,0.0467958,total0,0.0506051,false,0.0860633,over,0.0467958,false0,0.0930691,over0,0.0506051,overaggr,0,overcuckoo,0.0467958,countIP,5.80498e+08,countIP0,5.8261e+08,keysum,5.54547e+08,pktSum,8.56075e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,5.00003
line,99428,total,0.0401476,total0,0.0508712,false,0.0737842,over,0.0401476,false0,0.0934924,over0,0.0508712,overaggr,0,overcuckoo,0.0401476,countIP,6.90453e+08,countIP0,6.97572e+08,keysum,6.63803e+08,pktSum,1.02499e+09,aggrSum,0,blackkey_num,4249954,feedback,164,feedsumportion,0.955874,finger0,10,finger,10,time,6.00003
line,115987,total,0.0367687,total0,0.0532516,false,0.0667945,over,0.0367687,false0,0.0967375,over0,0.0532516,overaggr,0,overcuckoo,0.0367687,countIP,7.96459e+08,countIP0,8.09121e+08,keysum,7.68213e+08,pktSum,1.19109e+09,aggrSum,0,blackkey_num,8323695,feedback,164,feedsumportion,0.955874,finger0,10,finger,10,time,7.00003
line,132013,total,0.0337278,total0,0.0519953,false,0.0616663,over,0.0337278,false0,0.0950659,over0,0.0519953,overaggr,0,overcuckoo,0.0337278,countIP,9.15662e+08,countIP0,9.31843e+08,keysum,8.85787e+08,pktSum,1.37026e+09,aggrSum,0,blackkey_num,13809436,feedback,164,feedsumportion,0.955874,finger0,10,finger,10,time,8.00003
line,147797,total,0.032415,total0,0.0511732,false,0.0590774,over,0.032415,false0,0.0932647,over0,0.0511732,overaggr,0,overcuckoo,0.032415,countIP,1.0307e+09,countIP0,1.04943e+09,keysum,9.98343e+08,pktSum,1.54612e+09,aggrSum,0,blackkey_num,18489978,feedback,164,feedsumportion,0.955874,finger0,10,finger,10,time,9.00003
line,164019,total,0.0297595,total0,0.0506128,false,0.0548248,over,0.0297595,false0,0.0932419,over0,0.0506128,overaggr,0,overcuckoo,0.0297595,countIP,1.14621e+09,countIP0,1.16942e+09,keysum,1.11308e+09,pktSum,1.71728e+09,aggrSum,0,blackkey_num,23710643,feedback,164,feedsumportion,0.955874,finger0,10,finger,10,time,10
line,180424,total,0.0275538,total0,0.0501112,false,0.0508173,over,0.0275538,false0,0.09242,over0,0.0501112,overaggr,0,overcuckoo,0.0275538,countIP,1.25539e+09,countIP0,1.28295e+09,keysum,1.22173e+09,pktSum,1.88416e+09,aggrSum,0,blackkey_num,28323660,feedback,155,feedsumportion,0.882678,finger0,10,finger,10,time,11
line,196837,total,0.025834,total0,0.0507414,false,0.0472381,over,0.025834,false0,0.0927819,over0,0.0507414,overaggr,0,overcuckoo,0.025834,countIP,1.36056e+09,countIP0,1.39359e+09,keysum,1.32629e+09,pktSum,2.05163e+09,aggrSum,0,blackkey_num,34971826,feedback,155,feedsumportion,0.882678,finger0,10,finger,10,time,12
line,212955,total,0.0242069,total0,0.0511525,false,0.0444594,over,0.0242069,false0,0.0939489,over0,0.0511525,overaggr,0,overcuckoo,0.0242069,countIP,1.47489e+09,countIP0,1.51369e+09,keysum,1.44003e+09,pktSum,2.22409e+09,aggrSum,0,blackkey_num,40601421,feedback,155,feedsumportion,0.882678,finger0,10,finger,10,time,13
line,229279,total,0.0229039,total0,0.050954,false,0.0419382,over,0.0229039,false0,0.0932992,over0,0.050954,overaggr,0,overcuckoo,0.0229039,countIP,1.58464e+09,countIP0,1.62809e+09,keysum,1.54916e+09,pktSum,2.39521e+09,aggrSum,0,blackkey_num,47131218,feedback,155,feedsumportion,0.882678,finger0,10,finger,10,time,14
line,245509,total,0.0218234,total0,0.0511168,false,0.0396063,over,0.0218234,false0,0.0927697,over0,0.0511168,overaggr,0,overcuckoo,0.0218234,countIP,1.69057e+09,countIP0,1.73904e+09,keysum,1.65447e+09,pktSum,2.56609e+09,aggrSum,0,blackkey_num,53388782,feedback,155,feedsumportion,0.882678,finger0,10,finger,10,time,15.0001
line,261868,total,0.0208087,total0,0.0509427,false,0.0375571,over,0.0208087,false0,0.091945,over0,0.0509427,overaggr,0,overcuckoo,0.0208087,countIP,1.79923e+09,countIP0,1.85234e+09,keysum,1.76255e+09,pktSum,2.7391e+09,aggrSum,0,blackkey_num,59022018,feedback,140,feedsumportion,0.549775,finger0,10,finger,10,time,16.0001
line,278082,total,0.0199238,total0,0.0507527,false,0.0357826,over,0.0199238,false0,0.0911508,over0,0.0507527,overaggr,0,overcuckoo,0.0199238,countIP,1.91041e+09,countIP0,1.96815e+09,keysum,1.87309e+09,pktSum,2.91603e+09,aggrSum,0,blackkey_num,65358438,feedback,140,feedsumportion,0.549775,finger0,10,finger,10,time,17.0001
line,294605,total,0.0191215,total0,0.0507565,false,0.0343452,over,0.0191215,false0,0.0911667,over0,0.0507565,overaggr,0,overcuckoo,0.0191215,countIP,2.02121e+09,countIP0,2.08395e+09,keysum,1.98329e+09,pktSum,3.08747e+09,aggrSum,0,blackkey_num,70190311,feedback,140,feedsumportion,0.549775,finger0,10,finger,10,time,18.0001
line,311077,total,0.0183092,total0,0.0511642,false,0.0328513,over,0.0183092,false0,0.0918017,over0,0.0511642,overaggr,0,overcuckoo,0.0183092,countIP,2.12911e+09,countIP0,2.1978e+09,keysum,2.09083e+09,pktSum,3.25612e+09,aggrSum,0,blackkey_num,75573774,feedback,140,feedsumportion,0.549775,finger0,10,finger,10,time,19.0001
