line,16796,total,0.127904,total0,0.0474514,false,0.260972,over,0.127904,false0,0.0968188,over0,0.0474514,overaggr,0,overcuckoo,0.127904,countIP,1.28193e+08,countIP0,1.19049e+08,keysum,1.13656e+08,pktSum,1.69359e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,1
line,33295,total,0.137495,total0,0.0482698,false,0.270508,over,0.137495,false0,0.0949662,over0,0.0482698,overaggr,0,overcuckoo,0.137495,countIP,2.59935e+08,countIP0,2.39546e+08,keysum,2.28516e+08,pktSum,3.44667e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,2.00001
line,49945,total,0.142842,total0,0.0491535,false,0.26563,over,0.142842,false0,0.0914063,over0,0.0491535,overaggr,0,overcuckoo,0.142842,countIP,3.86886e+08,countIP0,3.55169e+08,keysum,3.38529e+08,pktSum,5.20573e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,3.00002
line,66536,total,0.147365,total0,0.0497216,false,0.275518,over,0.147365,false0,0.0929614,over0,0.0497216,overaggr,0,overcuckoo,0.147365,countIP,5.16506e+08,countIP0,4.7255e+08,keysum,4.50167e+08,pktSum,6.90945e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,4.00002
line,82980,total,0.149029,total0,0.0511727,false,0.274096,over,0.149029,false0,0.0941174,over0,0.0511727,overaggr,0,overcuckoo,0.149029,countIP,6.37788e+08,countIP0,5.83471e+08,keysum,5.55067e+08,pktSum,8.56863e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,5.00002
line,99468,total,0.126485,total0,0.0514502,false,0.232643,over,0.126485,false0,0.0946319,over0,0.0514502,overaggr,0,overcuckoo,0.126485,countIP,7.48171e+08,countIP0,6.98335e+08,keysum,6.64164e+08,pktSum,1.02526e+09,aggrSum,0,blackkey_num,14394435,feedback,629,feedsumportion,0.952318,finger0,10,finger,10,time,6.00002
line,116034,total,0.112219,total0,0.0540283,false,0.204039,over,0.112219,false0,0.0982357,over0,0.0540283,overaggr,0,overcuckoo,0.112219,countIP,8.55732e+08,countIP0,8.10961e+08,keysum,7.69392e+08,pktSum,1.19255e+09,aggrSum,0,blackkey_num,28126640,feedback,629,feedsumportion,0.952318,finger0,10,finger,10,time,7.00003
line,132038,total,0.102909,total0,0.052912,false,0.188242,over,0.102909,false0,0.0967868,over0,0.052912,overaggr,0,overcuckoo,0.102909,countIP,9.77313e+08,countIP0,9.33009e+08,keysum,8.86123e+08,pktSum,1.37055e+09,aggrSum,0,blackkey_num,40461523,feedback,629,feedsumportion,0.952318,finger0,10,finger,10,time,8.00003
line,147819,total,0.0983015,total0,0.0523544,false,0.179203,over,0.0983015,false0,0.0954419,over0,0.0523544,overaggr,0,overcuckoo,0.0983015,countIP,1.09716e+09,countIP0,1.05126e+09,keysum,9.98961e+08,pktSum,1.54694e+09,aggrSum,0,blackkey_num,53382568,feedback,629,feedsumportion,0.952318,finger0,10,finger,10,time,9.00004
line,164047,total,0.0907302,total0,0.0518874,false,0.167196,over,0.0907302,false0,0.0956171,over0,0.0518874,overaggr,0,overcuckoo,0.0907302,countIP,1.21435e+09,countIP0,1.17111e+09,keysum,1.11334e+09,pktSum,1.7175e+09,aggrSum,0,blackkey_num,65376221,feedback,629,feedsumportion,0.952318,finger0,10,finger,10,time,10
