120,20,
20,120,
120,320,
20,420,
20,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,420,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,220,
120,20,
120,120,
120,320,
120,420,
120,220,
120,220,
20,220,
120,320,
120,420,
120,420,
120,420,
120,420,
120,420,
120,420,
120,420,
120,420,
120,420,
320,420,
320,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,320,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,420,
220,220,
220,320,
220,420,
120,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
120,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
320,420,
520,220,
520,320,
520,420,
520,220,
520,320,
520,420,
520,220,
520,320,
320,520,
520,320,
520,420,
520,220,
520,220,
520,220,
520,220,
520,20,
520,120,
520,320,
520,420,
520,220,
520,420,
320,620,
520,420,
520,220,
520,220,
420,220,
420,220,
420,220,
420,220,
420,220,
420,120,
420,320,
420,420,
420,220,
420,120,
420,320,
420,420,
420,220,
420,320,
420,420,
420,220,
420,120,
420,320,
420,420,
420,220,
420,120,
420,120,
420,120,
420,120,
420,120,
420,220,
420,120,
420,220,
420,120,
220,220,
220,120,
220,220,
220,120,
220,220,
220,120,
220,220,
220,120,
420,220,
420,120,
420,220,
420,120,
420,220,
420,120,
420,320,
420,420,
420,220,
420,420,
420,220,
420,120,
420,220,
420,120,
420,220,
420,120,
420,220,
320,120,
520,220,
520,120,
520,220,
520,420,
520,220,
520,120,
520,220,
520,120,
520,20,
520,120,
520,220,
520,120,
520,220,
520,120,
520,220,
520,120,
520,220,
520,320,
520,420,
520,220,
520,120,
520,120,
520,220,
520,120,
520,220,
520,120,
520,220,
520,120,
520,220,
420,120,
420,220,
420,120,
420,220,
220,120,
420,220,
420,120,
420,220,
420,120,
420,320,
420,420,
420,220,
320,120,
520,220,
420,420,
420,220,
420,120,
420,220,
220,120,
420,220,
420,120,
420,220,
320,120,
520,220,
520,120,
520,220,
520,120,
520,220,
520,120,
520,120,
520,220,
520,120,
720,220,
720,120,
720,220,
720,120,
720,220,
720,120,
720,220,
720,120,
720,20,
720,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,20,
620,120,
620,220,
620,120,
620,220,
620,120,
620,20,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
620,120,
620,220,
