0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
0.5,255.0,2031.0,6.0,1759.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.00930716566152,0.0101122275655,0.00718254654466,0.0124216408798,0.0,0.0,0.0,0.0,0.00975589516286,0.0
