1,0.0318626,0.00317172,0.00808703,0.02003
2,0.0206795,0.0202552,0.0170637,0.017943
3,0.0717303,0.0180973,0.0155609,0.0219254
4,0.0690144,0.0166951,0.0152518,0.0147233
5,0.0549219,0.0230497,0.0147948,0.0187049
6,0.0462388,0.0159789,0.0110655,0.0177005
7,0.0412548,0.0153043,0.00973126,0.0220059
8,0.0371927,0.0143678,0.012754,0.022023
10,0.0312772,0.0133912,0.012183,0.0197424
11,0.0292151,0.0136772,0.0120286,0.0227155
12,0.0292237,0.013668,0.0119965,0.0224431
13,0.0292204,0.0136669,0.0119376,0.0224653
14,0.0272634,0.0109399,0.01108,0.020676
15,0.025356,0.0106748,0.00999226,0.0196925
16,0.0248268,0.010225,0.00971319,0.0203766
17,0.0220899,0.00996429,0.00942774,0.0193481
18,0.0213899,0.00991782,0.00878337,0.0199026
20,0.0213736,0.00991772,0.00878245,0.0199016
21,0.0206755,0.00885792,0.00847804,0.0190369
22,0.0196791,0.0113101,0.00790612,0.0181801
23,0.0189753,0.0111427,0.00772339,0.0177627
24,0.0172908,0.0113309,0.0074818,0.0176377
25,0.0169114,0.0125954,0.00709428,0.0171332
26,0.016325,0.0113601,0.00647813,0.0165903
27,0.0158221,0.0112175,0.00624675,0.0158259
29,0.0151825,0.0109614,0.00613655,0.0161125
30,0.014158,0.0108376,0.0059895,0.0159697
31,0.0139191,0.0153252,0.0059467,0.0157299
32,0.0138586,0.0152172,0.0059448,0.0155701
33,0.013571,0.0142559,0.00564659,0.0149683
34,0.0132931,0.014246,0.0055014,0.0144943
35,0.0129481,0.0156395,0.00537092,0.0149926
36,0.0121679,0.0156217,0.00527624,0.0150547
37,0.0119461,0.0166843,0.00510066,0.0147942
39,0.0119395,0.0165989,0.0051037,0.0147894
40,0.0116257,0.0154157,0.00495781,0.0154079
41,0.0113022,0.0152712,0.00511533,0.015631
42,0.0110925,0.0149931,0.00508041,0.0153761
43,0.0113978,0.0149277,0.0050055,0.0159826
44,0.0112709,0.0149842,0.00497055,0.0158587
45,0.0112614,0.0148938,0.00475044,0.0159836
46,0.0112326,0.0148875,0.00474639,0.0159662
48,0.0110505,0.0140534,0.00462183,0.0157822
49,0.0108419,0.0138743,0.0045727,0.0153608
50,0.0106049,0.0138002,0.00459079,0.0151006
51,0.0103905,0.0135763,0.00469396,0.0147579
52,0.0105966,0.0136507,0.00458279,0.0144266
53,0.0103874,0.0129193,0.00498038,0.0144886
54,0.010197,0.0127691,0.00839905,0.0140539
55,0.0100699,0.0126013,0.00848734,0.013909
56,0.00984411,0.0125211,0.00845462,0.0136731
58,0.00975772,0.0125081,0.00853593,0.0135222
59,0.00969143,0.0124119,0.00847464,0.013501
60,0.00952691,0.0118601,0.00829909,0.0135144
61,0.00935189,0.0116778,0.00805881,0.0132818
62,0.00925629,0.0115634,0.00800983,0.013046
