line,10000,total,0.0103324,total0,0.0455076,false,0.0273844,over,0.0103324,false0,0.120611,over0,0.0455076,overaggr,0.00955381,overcuckoo,0.000778545,over_ai,0.0318626,over_ai,0.00317172,over_ai,0.00808703,over_ai,0.02003,countIP,249366000,countIP0,258048000,keysum,246816000,pktSum,339941000,aggrSum,2358030,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,20000,total,0.0185242,total0,0.0462042,false,0.0536072,over,0.0185242,false0,0.13371,over0,0.0462042,overaggr,0.0177602,overcuckoo,0.000764001,over_ai,0.0206795,over_ai,0.0202552,over_ai,0.0170637,over_ai,0.017943,countIP,409370000,countIP0,420496000,keysum,401925000,pktSum,540812000,aggrSum,7138260,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,30000,total,0.027234,total0,0.0554369,false,0.057994,over,0.027234,false0,0.118052,over0,0.0554369,overaggr,0.0246805,overcuckoo,0.00255342,over_ai,0.0717303,over_ai,0.0180973,over_ai,0.0155609,over_ai,0.0219254,countIP,511065000,countIP0,525097000,keysum,497516000,pktSum,731149000,aggrSum,12279000,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,40000,total,0.0245989,total0,0.0570025,false,0.0417064,over,0.0245989,false0,0.0966453,over0,0.0570025,overaggr,0.022452,overcuckoo,0.00214687,over_ai,0.0690144,over_ai,0.0166951,over_ai,0.0152518,over_ai,0.0147233,countIP,624034000,countIP0,643770000,keysum,609052000,pktSum,968278000,aggrSum,13674500,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,50000,total,0.0265948,total0,0.0534988,false,0.0485914,over,0.0265948,false0,0.0977477,over0,0.0534988,overaggr,0.0241249,overcuckoo,0.00246988,over_ai,0.0549219,over_ai,0.0230497,over_ai,0.0147948,over_ai,0.0187049,countIP,758941000,countIP0,778831000,keysum,739280000,pktSum,1143900000,aggrSum,17835100,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,14,time,0
line,60000,total,0.0207164,total0,0.0512467,false,0.0405188,over,0.0207164,false0,0.100232,over0,0.0512467,overaggr,0.0186344,overcuckoo,0.00208206,over_ai,0.0462388,over_ai,0.0159789,over_ai,0.0110655,over_ai,0.0177005,countIP,1001700000,countIP0,1031660000,keysum,981369000,pktSum,1483120000,aggrSum,18287200,blackkey_num,1807967,feedback,179,feedsumportion,0.939013,finger0,10,finger,14,time,12873
line,70000,total,0.0192808,total0,0.0485985,false,0.0400319,over,0.0192808,false0,0.100903,over0,0.0485985,overaggr,0.0173853,overcuckoo,0.00189548,over_ai,0.0412548,over_ai,0.0153043,over_ai,0.00973126,over_ai,0.0220059,countIP,1167280000,countIP0,1200850000,keysum,1145190000,pktSum,1696760000,aggrSum,19909600,blackkey_num,5536345,feedback,179,feedsumportion,0.939013,finger0,10,finger,14,time,12873
line,80000,total,0.0198484,total0,0.0513941,false,0.0383626,over,0.0198484,false0,0.0993335,over0,0.0513941,overaggr,0.0173908,overcuckoo,0.00245764,over_ai,0.0371927,over_ai,0.0143678,over_ai,0.012754,over_ai,0.022023,countIP,1279450000,countIP0,1319020000,keysum,1254550000,pktSum,1903640000,aggrSum,21817600,blackkey_num,10810708,feedback,179,feedsumportion,0.939013,finger0,10,finger,14,time,12873
line,90000,total,0.0182321,total0,0.0505158,false,0.0328451,over,0.0182321,false0,0.0910042,over0,0.0505158,overaggr,0.0159944,overcuckoo,0.00223772,over_ai,0.0312772,over_ai,0.0133912,over_ai,0.012183,over_ai,0.0197424,countIP,1419680000,countIP0,1464700000,keysum,1394260000,pktSum,2168210000,aggrSum,22300400,blackkey_num,13469942,feedback,179,feedsumportion,0.939013,finger0,10,finger,14,time,12873
line,99124,total,0.0183626,total0,0.0520315,false,0.0338536,over,0.0183626,false0,0.0959262,over0,0.0520315,overaggr,0.0158679,overcuckoo,0.00249466,over_ai,0.0292151,over_ai,0.0136772,over_ai,0.0120286,over_ai,0.0227155,countIP,1512990000,countIP0,1563010000,keysum,1485710000,pktSum,2291580000,aggrSum,23575200,blackkey_num,14793671,feedback,179,feedsumportion,0.939013,finger0,10,finger,14,time,12873
line,99978,total,0.0183061,total0,0.0518903,false,0.0336433,over,0.0183061,false0,0.0953648,over0,0.0518903,overaggr,0.015816,overcuckoo,0.00249011,over_ai,0.0292237,over_ai,0.013668,over_ai,0.0119965,over_ai,0.0224431,countIP,1517990000,countIP0,1568050000,keysum,1490700000,pktSum,2301820000,aggrSum,23580300,blackkey_num,14798387,feedback,164,feedsumportion,0.876045,finger0,10,finger,14,time,12604
line,100000,total,0.0182754,total0,0.0518056,false,0.0336327,over,0.0182754,false0,0.0953394,over0,0.0518056,overaggr,0.0157822,overcuckoo,0.00249319,over_ai,0.0292204,over_ai,0.0136669,over_ai,0.0119376,over_ai,0.0224653,countIP,1521410000,countIP0,1571510000,keysum,1494100000,pktSum,2305970000,aggrSum,23580300,blackkey_num,14798387,feedback,164,feedsumportion,0.876045,finger0,10,finger,14,time,12604
