220,20,
20,220,
220,120,
320,120,
120,120,
120,120,
20,120,
220,120,
220,120,
320,20,
120,220,
120,320,
120,320,
120,320,
120,320,
120,320,
120,320,
120,120,
120,120,
120,120,
120,120,
120,120,
120,120,
120,120,
120,20,
220,120,
20,220,
120,320,
220,320,
420,320,
420,320,
420,320,
420,220,
420,220,
420,220,
420,320,
320,320,
120,320,
220,320,
120,320,
20,320,
220,320,
20,320,
220,320,
120,320,
220,120,
20,220,
220,320,
20,320,
220,320,
20,320,
220,320,
20,520,
220,520,
20,520,
220,520,
20,520,
220,620,
20,620,
220,620,
20,620,
220,620,
20,420,
220,420,
120,420,
220,420,
20,420,
220,420,
420,420,
320,420,
120,420,
220,420,
20,420,
220,420,
20,420,
20,520,
220,620,
20,420,
220,420,
20,420,
220,420,
20,420,
220,420,
120,420,
220,420,
120,420,
220,420,
20,420,
220,420,
20,420,
220,420,
120,420,
220,420,
20,420,
220,420,
20,620,
220,420,
20,420,
220,620,
120,420,
220,620,
20,420,
220,420,
20,420,
20,420,
120,420,
220,420,
20,420,
220,420,
20,420,
220,420,
420,420,
420,420,
420,420,
420,420,
420,420,
220,620,
20,420,
220,520,
20,520,
220,520,
20,320,
220,520,
20,520,
220,520,
20,520,
220,420,
20,420,
220,520,
20,520,
220,520,
20,520,
220,520,
20,520,
220,520,
20,520,
220,520,
420,520,
220,520,
120,520,
220,520,
20,520,
220,520,
20,520,
220,520,
