3200000,,,,,,,,,,,,,,,,,,,,
0,0.0231213873,0,0.9768786127,0.0451977401,0,0.9548022599,0.0571827057,0,0.9428172943,14,31,39,676,708,717,717,11,36,47,717
1,0.0162481536,0,0.9837518464,0.0403458213,0,0.9596541787,0.0579915134,0,0.9420084866,10,27,38,666,694,707,455,4,20,26,455
2,0.0187207488,0,0.9812792512,0.0426179604,0,0.9573820396,0.0555555556,0,0.9444444444,11,26,34,629,657,666,348,5,15,20,348
3,0.018404908,0,0.981595092,0.0361445783,0,0.9638554217,0.0461997019,0,0.9538002981,12,24,30,640,664,671,285,4,11,18,285
4,0.0162481536,0,0.9837518464,0.038961039,0,0.961038961,0.0472103004,0,0.9527896996,11,25,32,666,693,699,246,4,9,13,246
5,0.0204342273,0,0.9795657727,0.0436408978,0,0.9563591022,0.0554187192,0,0.9445812808,15,33,44,767,802,812,212,4,8,12,212
6,0.0178082192,0,0.9821917808,0.0452729694,0,0.9547270306,0.0602883355,0,0.9397116645,12,32,44,717,751,763,185,4,8,9,185
7,0.0170212766,0,0.9829787234,0.0467675378,0,0.9532324622,0.0635135135,0,0.9364864865,12,34,47,693,727,740,171,4,7,10,171
8,0.0219619327,0,0.9780380674,0.0538243626,0,0.9461756374,0.0735090153,0,0.9264909847,15,38,53,668,706,721,160,3,5,7,160
9,0.0263157895,0,0.9736842105,0.0539772727,0,0.9460227273,0.0672268908,0,0.9327731092,17,37,47,666,704,714,148,3,3,6,148
10,0.0166163142,0,0.9833836858,0.0565217391,0,0.9434782609,0.0713266762,0,0.9286733238,11,38,49,651,690,701,,,,,
11,0.0151098901,0,0.9848901099,0.0478087649,0,0.9521912351,0.062745098,0,0.937254902,11,36,47,717,753,765,,,,,
6400000,,,,,,,,,,,,,,,,,,,,
0,0.0245535714,0,0.9754464286,0.05,0,0.95,0.0741525424,0,0.9258474576,9,22,33,437,460,472,,,,,
1,0.0092378753,0,0.9907621247,0.0337837838,0,0.9662162162,0.0487804878,0,0.9512195122,4,14,21,429,444,451,,,,,
2,0.0168269231,0,0.9831730769,0.0330969267,0,0.9669030733,0.0510440835,0,0.9489559165,7,13,21,409,423,431,,,,,
3,0.0142857143,0,0.9857142857,0.0304449649,0,0.9695550351,0.0416666667,0,0.9583333333,6,13,18,414,427,432,,,,,
4,0.0116009281,0,0.9883990719,0.036199095,0,0.963800905,0.0512249443,0,0.9487750557,5,15,22,426,442,449,,,,,
5,0.0159045726,0,0.9840954274,0.0275049116,0,0.9724950884,0.0425531915,0,0.9574468085,8,13,21,495,509,517,,,,,
6,0.0210526316,0,0.9789473684,0.03125,0,0.96875,0.045174538,0,0.954825462,10,13,20,465,480,487,,,,,
7,0.021978022,0,0.978021978,0.0511727079,0,0.9488272921,0.0651260504,0,0.9348739496,10,24,31,445,469,476,,,,,
8,0.0134228188,0,0.9865771812,0.0475161987,0,0.9524838013,0.0696202532,0,0.9303797468,6,22,33,441,463,474,,,,,
9,0.0238663484,0,0.9761336516,0.0353773585,0,0.9646226415,0.0597701149,0,0.9402298851,9,14,25,409,424,435,,,,,
10,0.0184757506,0,0.9815242494,0.0406320542,0,0.9593679458,0.0597345133,0,0.9402654867,8,17,26,425,443,452,,,,,
11,0.0087145969,0,0.9912854031,0.0421052632,0,0.9578947368,0.0540540541,0,0.9459459459,4,20,26,455,475,481,,,,,
9600000,,,,,,,,,,,,,,,,,,,,
0,0.0263157895,0,0.9736842105,0.0403458213,0,0.9596541787,0.0646067416,0,0.9353932584,7,13,21,333,347,356,,,,,
1,0.012345679,0,0.987654321,0.0303030303,0,0.9696969697,0.0560471976,0,0.9439528024,4,9,18,320,330,339,,,,,
2,0.0156739812,0,0.9843260188,0.0308641975,0,0.9691358025,0.0513595166,0,0.9486404834,5,10,16,314,324,331,,,,,
3,0.012539185,0,0.987460815,0.0307692308,0,0.9692307692,0.0512048193,0,0.9487951807,4,10,17,315,325,332,,,,,
4,0.0118694362,0,0.9881305638,0.0347826087,0,0.9652173913,0.0458452722,0,0.9541547278,4,12,16,333,345,349,,,,,
5,0.0132978723,0,0.9867021277,0.0236842105,0,0.9763157895,0.0413436693,0,0.9586563307,5,9,15,371,380,387,,,,,
6,0.0236842105,0,0.9763157895,0.0313315927,0,0.9686684073,0.0413436693,0,0.9586563307,9,11,14,371,383,387,,,,,
7,0.0259365994,0,0.9740634006,0.0478873239,0,0.9521126761,0.0662983425,0,0.9337016575,9,17,24,338,355,362,,,,,
8,0.0151057402,0,0.9848942598,0.0411764706,0,0.9588235294,0.0685714286,0,0.9314285714,5,14,24,326,340,350,,,,,
9,0.0253164557,0,0.9746835443,0.0404984424,0,0.9595015576,0.0581039755,0,0.9418960245,7,12,18,308,321,327,,,,,
10,0.0178041543,0,0.9821958457,0.0377906977,0,0.9622093023,0.0515759312,0,0.9484240688,6,12,17,331,344,349,,,,,
11,0.0141643059,0,0.9858356941,0.041322314,0,0.958677686,0.0543478261,0,0.9456521739,5,15,20,348,363,368,,,,,
12800000,,,,,,,,,,,,,,,,,,,,
