line,16758,total,0.0654801,total0,0.0460093,false,0.133693,over,0.0654801,false0,0.093939,over0,0.0460093,overaggr,0,overcuckoo,0.0654801,countIP,1.20751e+08,countIP0,1.18545e+08,keysum,1.1333e+08,pktSum,1.68837e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,1
line,33284,total,0.0742482,total0,0.046625,false,0.146177,over,0.0742482,false0,0.0917936,over0,0.046625,overaggr,0,overcuckoo,0.0742482,countIP,2.45441e+08,countIP0,2.3913e+08,keysum,2.28477e+08,pktSum,3.44528e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,2
line,49911,total,0.0755192,total0,0.0479506,false,0.140285,over,0.0755192,false0,0.0890735,over0,0.0479506,overaggr,0,overcuckoo,0.0755192,countIP,3.63668e+08,countIP0,3.54346e+08,keysum,3.38132e+08,pktSum,5.20158e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,3.00001
line,66509,total,0.0758873,total0,0.0485731,false,0.141827,over,0.0758873,false0,0.0907794,over0,0.0485731,overaggr,0,overcuckoo,0.0758873,countIP,4.84054e+08,countIP0,4.71765e+08,keysum,4.49912e+08,pktSum,6.90645e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,4.00001
line,82939,total,0.0758558,total0,0.0500515,false,0.139395,over,0.0758558,false0,0.0919764,over0,0.0500515,overaggr,0,overcuckoo,0.0758558,countIP,5.96797e+08,countIP0,5.82483e+08,keysum,5.54719e+08,pktSum,8.56584e+08,aggrSum,0,blackkey_num,0,feedback,0,feedsumportion,0,finger0,10,finger,10,time,5.00001
line,99410,total,0.0648737,total0,0.050568,false,0.119223,over,0.0648737,false0,0.0929328,over0,0.050568,overaggr,0,overcuckoo,0.0648737,countIP,7.06565e+08,countIP0,6.97073e+08,keysum,6.6352e+08,pktSum,1.02457e+09,aggrSum,0,blackkey_num,5821155,feedback,236,feedsumportion,0.962,finger0,10,finger,10,time,6.00001
line,115924,total,0.0578599,total0,0.0530448,false,0.105156,over,0.0578599,false0,0.0964052,over0,0.0530448,overaggr,0,overcuckoo,0.0578599,countIP,8.12653e+08,countIP0,8.08954e+08,keysum,7.68205e+08,pktSum,1.19089e+09,aggrSum,0,blackkey_num,11802448,feedback,236,feedsumportion,0.962,finger0,10,finger,10,time,7.00001
line,131946,total,0.0513395,total0,0.0516926,false,0.0938913,over,0.0513395,false0,0.094537,over0,0.0516926,overaggr,0,overcuckoo,0.0513395,countIP,9.30595e+08,countIP0,9.30908e+08,keysum,8.85152e+08,pktSum,1.36915e+09,aggrSum,0,blackkey_num,18029687,feedback,236,feedsumportion,0.962,finger0,10,finger,10,time,8.00002
line,147724,total,0.0473316,total0,0.0507453,false,0.0862985,over,0.0473316,false0,0.0925227,over0,0.0507453,overaggr,0,overcuckoo,0.0473316,countIP,1.04535e+09,countIP0,1.04876e+09,keysum,9.98107e+08,pktSum,1.54553e+09,aggrSum,0,blackkey_num,24351858,feedback,236,feedsumportion,0.962,finger0,10,finger,10,time,9.00002
line,163943,total,0.0441072,total0,0.0501145,false,0.0812571,over,0.0441072,false0,0.092324,over0,0.0501145,overaggr,0,overcuckoo,0.0441072,countIP,1.16141e+09,countIP0,1.16809e+09,keysum,1.11234e+09,pktSum,1.71614e+09,aggrSum,0,blackkey_num,30383502,feedback,236,feedsumportion,0.962,finger0,10,finger,10,time,10
