20,220,
120,120,
220,220,
120,120,
120,120,
120,220,
120,220,
20,220,
120,120,
220,220,
420,120,
420,220,
220,120,
420,220,
320,120,
320,220,
120,120,
220,220,
420,120,
220,20,
420,220,
520,120,
520,220,
320,120,
220,220,
420,120,
520,220,
420,20,
320,120,
420,220,
520,120,
620,220,
420,220,
220,120,
20,220,
120,120,
120,220,
220,120,
420,220,
520,120,
620,320,
620,320,
520,320,
620,320,
620,320,
520,320,
620,320,
420,320,
520,320,
620,320,
620,320,
620,320,
520,320,
620,320,
420,320,
520,320,
620,320,
620,320,
420,320,
520,320,
620,120,
720,220,
720,120,
520,220,
620,120,
420,220,
520,120,
620,220,
720,220,
620,120,
720,220,
720,120,
520,220,
620,120,
720,220,
520,120,
620,220,
720,120,
520,220,
620,120,
720,220,
720,120,
720,220,
520,120,
620,220,
720,220,
620,220,
720,220,
520,120,
420,220,
520,320,
320,320,
420,320,
520,320,
620,320,
620,320,
420,320,
520,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
420,520,
620,320,
520,320,
620,120,
620,220,
620,220,
620,320,
520,320,
620,320,
620,220,
620,320,
620,320,
620,220,
620,320,
620,320,
620,320,
620,320,
620,320,
620,220,
720,220,
520,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,320,
620,120,
620,220,
720,220,
