150,250,150,150,
50,50,250,250,
250,150,50,350,
350,250,250,550,
550,150,450,650,
450,250,250,450,
250,350,450,350,
150,250,650,250,
350,50,850,150,
250,250,950,250,
350,150,850,450,
350,150,850,450,
450,50,750,350,
250,250,550,550,
50,50,450,650,
150,250,350,850,
250,450,550,650,
150,250,450,750,
250,50,350,950,
350,250,150,750,
350,150,50,550,
350,150,150,650,
250,50,250,450,
250,50,250,250,
250,150,250,250,
50,150,50,50,
150,150,150,150,
150,150,50,50,
150,150,150,150,
150,150,50,250,
50,150,150,50,
150,150,350,150,
50,150,250,50,
50,150,350,150,
50,250,150,50,
50,150,150,250,
250,150,150,50,
250,150,150,150,
250,150,50,50,
250,150,50,50,
250,250,50,50,
50,250,50,50,
50,250,50,50,
50,250,50,50,
50,150,250,50,
50,150,50,250,
50,50,50,250,
150,50,150,50,
150,150,150,250,
150,50,150,50,
150,150,150,150,
150,350,150,150,
50,350,50,250,
150,150,150,50,
150,50,50,150,
150,150,250,150,
150,50,50,350,
50,150,50,150,
50,50,50,50,
50,150,50,150,
50,50,250,50,
50,150,350,250,
50,50,150,50,
50,250,250,150,
50,50,250,50,
50,150,150,150,
150,50,250,350,
150,150,450,150,
50,50,250,350,
50,150,450,350,
250,50,250,350,
250,150,350,350,
250,50,350,150,
250,150,150,150,
150,50,50,150,
150,150,150,250,
150,50,50,50,
50,150,150,150,
50,50,50,150,
50,150,150,350,
50,50,50,350,
50,150,150,350,
50,250,50,350,
50,50,150,350,
50,250,50,350,
50,50,150,350,
50,150,50,550,
50,50,150,350,
50,150,50,350,
50,50,150,350,
50,150,50,350,
250,50,150,150,
250,150,50,50,
250,50,150,50,
50,150,50,50,
50,50,150,150,
50,150,50,50,
250,50,150,150,
350,50,350,50,
350,50,150,150,
350,50,250,50,
250,50,50,150,
250,50,150,50,
50,50,50,150,
50,50,150,50,
250,50,50,150,
250,50,150,50,
250,50,50,250,
50,150,150,250,
50,150,250,50,
250,150,50,150,
250,150,150,50,
250,150,50,150,
250,150,150,50,
350,150,50,250,
150,50,150,50,
150,50,150,150,
150,50,50,350,
150,150,150,150,
250,150,50,50,
250,150,150,150,
250,150,50,350,
250,50,150,150,
350,150,50,250,
350,50,150,50,
350,150,50,150,
150,50,150,50,
250,150,50,150,
250,50,250,50,
250,150,50,150,
250,50,150,50,
50,150,50,150,
50,50,150,50,
50,150,50,150,
50,350,150,50,
50,150,50,150,
150,50,150,50,
150,150,50,150,
50,50,50,50,
150,150,50,150,
50,50,150,50,
150,150,50,250,
50,150,150,50,
250,50,50,50,
250,150,150,50,
450,150,50,50,
250,150,150,50,
250,150,50,150,
250,150,150,150,
250,150,50,150,
250,350,150,150,
250,150,250,150,
250,150,50,150,
250,150,150,150,
250,150,50,150,
250,150,150,150,
250,150,50,150,
450,150,150,250,
450,150,50,150,
450,150,150,150,
450,150,50,150,
450,150,150,150,
350,150,350,150,
350,150,150,150,
150,150,50,150,
50,150,250,150,
50,150,50,350,
150,250,150,150,
50,50,50,150,
150,50,150,150,
150,50,50,150,
50,250,150,150,
150,50,50,150,
50,250,150,50,
150,50,50,50,
350,150,150,150,
150,150,50,150,
50,350,150,150,
50,350,50,150,
50,450,150,50,
50,450,50,150,
50,450,150,50,
50,250,50,150,
