1.15424125951e-05
7.53798200684e-06
1.50242641867e-05
3.75172579387e-06
7.45120392827e-06
7.40060981025e-06
1.48797345455e-05
7.48466579096e-06
1.12130250499e-05
1.88020110631e-05
7.54301403755e-06
1.1175015645e-05
