220,220,220,220,
220,220,220,220,
420,120,120,120,
220,320,20,220,
220,320,20,220,
420,320,220,20,
420,320,20,220,
420,120,220,220,
420,320,20,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
320,220,220,220,
